4.464647491772969268e+00
2.639165411392847549e+00
1.937450061241785759e+00
1.732579578955968147e+00
1.464064786831537957e+00
1.343971391518910652e+00
1.267978390057881599e+00
1.264052311579386467e+00
1.158907969792683845e+00
1.171045502026875740e+00
1.094836304585139031e+00
1.116606732209523445e+00
1.122192432483037239e+00
1.120762263735135322e+00
1.007328500350316292e+00
1.195253570874531990e+00
1.004404217004776001e+00
9.928255726893743249e-01
9.613431195418039588e-01
1.111691867311795479e+00
1.028394838174184089e+00
9.832998067140579224e-01
9.553188582261403772e-01
9.737906754016876221e-01
9.594565282265344885e-01
1.043843547503153557e+00
9.383624543746312829e-01
9.477932999531427649e-01
8.773835152387619019e-01
9.211903363466262817e-01
9.690835922956466675e-01
9.303202281395593909e-01
8.827789127826690674e-01
9.081930170456568030e-01
9.210145225127538415e-01
8.394894301891326904e-01
8.628696650266647339e-01
8.479271133740743371e-01
8.614136030276616784e-01
8.385025362173715857e-01
8.511284738779067993e-01
8.717060933510462073e-01
8.510271509488424035e-01
8.247912724812825891e-01
8.509315152963002893e-01
8.434897363185882568e-01
8.292142848173776892e-01
8.825000623861948279e-01
8.303088049093881873e-01
8.116012563308080408e-01
